,Instrument,Date,1 Month Total Return,Company Market Cap,Price Close
29,NI.N,2006-06-30T00:00:00Z,2.87329251005408,5955005784.0,8.58222456
30,NI.N,2006-07-31T00:00:00Z,5.21333950493279,6206193402.5,8.93981725
31,NI.N,2006-08-31T00:00:00Z,-6.94505494554546,5775169860.7,8.31894203
32,NI.N,2006-09-29T00:00:00Z,3.52380952364539,5930665695.4,8.54292866
33,NI.N,2006-10-31T00:00:00Z,8.10392392441068,6352811433.93,9.14415593
34,NI.N,2006-11-30T00:00:00Z,6.66089965103516,6732287492.94,9.69036894
35,NI.N,2006-12-29T00:00:00Z,-2.27088402354512,6579405051.9,9.4703119
36,NI.N,2007-01-31T00:00:00Z,-0.290856936499317,6517687286.6,9.3524242
37,NI.N,2007-02-28T00:00:00Z,-0.74459966868412,6514948762.53,9.34849461
38,NI.N,2007-03-30T00:00:00Z,2.73224043655556,6692952827.08,9.60391796
39,NI.N,2007-04-30T00:00:00Z,1.54236632120903,6739283382.62,9.66286181
40,NI.N,2007-05-31T00:00:00Z,-9.67873119200588,6087006259.78,8.72761939
41,NI.N,2007-06-29T00:00:00Z,-6.16221114426383,5675907232.78,8.13818089
42,NI.N,2007-07-31T00:00:00Z,-6.81754515191031,5228252939.8,7.49372813
43,NI.N,2007-08-31T00:00:00Z,-1.20608285233012,5165195877.6,7.40334756
44,NI.N,2007-09-28T00:00:00Z,1.80851063679273,5247444219.6,7.52123526
45,NI.N,2007-10-31T00:00:00Z,8.08542624826643,5606812267.05,8.03601155
46,NI.N,2007-11-30T00:00:00Z,-8.00198807260994,5074919073.99,7.27367109
47,NI.N,2007-12-31T00:00:00Z,2.05294435278069,5179104338.61,7.42299551
48,NI.N,2008-01-31T00:00:00Z,1.77181830468258,5195252012.05,7.46229141
49,NI.N,2008-02-29T00:00:00Z,-7.63030628863056,4712737841.01,6.75496521
50,NI.N,2008-03-31T00:00:00Z,0.290866781680443,4726816669.24,6.77461316
51,NI.N,2008-04-30T00:00:00Z,6.49946455069925,4908310347.79999,7.0339661
52,NI.N,2008-05-30T00:00:00Z,1.06145251472918,4960409731.38,7.10862831
53,NI.N,2008-06-30T00:00:00Z,-0.93974571678147,4913794493.44,7.04182528
54,NI.N,2008-07-31T00:00:00Z,-3.39645864170357,4683830773.44,6.71173972
55,NI.N,2008-08-29T00:00:00Z,-3.51288056243628,4519293392.64,6.47596432
56,NI.N,2008-09-30T00:00:00Z,-10.436893203912,4047619567.68,5.80007484
57,NI.N,2008-10-31T00:00:00Z,-12.1951219525648,3554195448.95999,5.09274864
58,NI.N,2008-11-28T00:00:00Z,-8.43465045495808,3304633885.8,4.73515595
59,NI.N,2008-12-31T00:00:00Z,-8.9626556008262,3008651935.03,4.31076023
60,NI.N,2009-01-30T00:00:00Z,-9.88188226966454,2654854214.31999,3.80384312
61,NI.N,2009-02-27T00:00:00Z,-19.0564292322194,2400173405.0,3.43839125
62,NI.N,2009-03-31T00:00:00Z,11.9999999983256,2688194213.6,3.8509982
63,NI.N,2009-04-30T00:00:00Z,15.709586236762,3017767893.35,4.31861941
64,NI.N,2009-05-29T00:00:00Z,-2.7297543216302,2935390243.84999,4.20073171
65,NI.N,2009-06-30T00:00:00Z,9.07390084341964,3201744643.9,4.58190194
66,NI.N,2009-07-31T00:00:00Z,12.5368641241092,3549118060.07999,5.06524151
67,NI.N,2009-08-31T00:00:00Z,2.48254461068937,3637226499.12,5.19098839
68,NI.N,2009-09-30T00:00:00Z,3.34821428604268,3830231380.11,5.45820051
69,NI.N,2009-10-30T00:00:00Z,-5.34907802585164,3562749419.08,5.07703028
70,NI.N,2009-11-30T00:00:00Z,10.2941176472693,3929503035.75,5.59966575
71,NI.N,2009-12-31T00:00:00Z,7.92982456277977,4241105732.62,6.04370942
72,NI.N,2010-01-29T00:00:00Z,-5.87245328702298,3944316124.5,5.59966575
73,NI.N,2010-02-26T00:00:00Z,4.96156533729009,4157447592.28,5.90224418
74,NI.N,2010-03-31T00:00:00Z,5.19307589781273,4378597657.2,6.2087522
75,NI.N,2010-04-30T00:00:00Z,3.38867529837741,4522308577.2,6.4052317
76,NI.N,2010-05-28T00:00:00Z,-8.22085889635161,4150535970.24,5.87866664
77,NI.N,2010-06-30T00:00:00Z,-3.07486631014425,4022912538.0,5.6979055
78,NI.N,2010-07-30T00:00:00Z,15.3631347913581,4586583177.0,6.4838235
79,NI.N,2010-08-31T00:00:00Z,5.09090908814727,4825641451.68,6.81390906
80,NI.N,2010-09-30T00:00:00Z,0.346020759530341,4842522068.4,6.8374866
81,NI.N,2010-10-29T00:00:00Z,0.804598140173085,4817474540.46,6.80212029
82,NI.N,2010-11-30T00:00:00Z,-3.35066435465926,4656057138.18,6.57420407
83,NI.N,2010-12-31T00:00:00Z,5.31978481782549,4903749358.92,6.92393758
84,NI.N,2011-01-31T00:00:00Z,6.97165385451268,5200471317.3,7.31689658
85,NI.N,2011-02-28T00:00:00Z,2.95540032354467,5351290571.4,7.52909444
86,NI.N,2011-03-31T00:00:00Z,0.104384132466961,5362349214.18,7.53695362
87,NI.N,2011-04-29T00:00:00Z,2.39828303635699,5447618084.4,7.64305255
88,NI.N,2011-05-31T00:00:00Z,4.37017994668318,5685688797.6,7.9770677
89,NI.N,2011-06-30T00:00:00Z,0.049407115923317,5671684638.0,7.95741975
90,NI.N,2011-07-29T00:00:00Z,0.530379477000431,5648752110.21,7.91026467
91,NI.N,2011-08-31T00:00:00Z,6.11028315901008,5993906859.12,8.39360424
92,NI.N,2011-09-30T00:00:00Z,0.65913370842503,6010153308.27999,8.40146342
93,NI.N,2011-10-31T00:00:00Z,4.38174480849698,6209742122.54,8.68046431
94,NI.N,2011-11-30T00:00:00Z,1.73179396018854,6440253147.46,9.00269069
95,NI.N,2011-12-30T00:00:00Z,3.92841553609635,6693253052.86,9.35635379
96,NI.N,2012-01-31T00:00:00Z,-4.53590928165656,6413955264.1,8.93195807
97,NI.N,2012-02-29T00:00:00Z,5.85794714538397,6772324080.0,9.431016
98,NI.N,2012-03-30T00:00:00Z,1.45833333259873,6910179579.15,9.56855165
99,NI.N,2012-04-30T00:00:00Z,2.18431814318369,7002872483.49999,9.68643935
100,NI.N,2012-05-31T00:00:00Z,1.78498986060942,7127873047.1,9.85934131
101,NI.N,2012-06-29T00:00:00Z,-1.15814696389949,7031281702.5,9.72573525
102,NI.N,2012-07-31T00:00:00Z,4.3632579875899,7290736888.59,10.05582081
103,NI.N,2012-08-31T00:00:00Z,-4.88472059631466,6934604762.34,9.56462206
104,NI.N,2012-09-28T00:00:00Z,4.76973684338802,7259397261.48,10.01259532
105,NI.N,2012-10-31T00:00:00Z,0.902669158073199,7889463415.79999,10.00866573
106,NI.N,2012-11-30T00:00:00Z,-4.17222941336673,7486781733.8,9.49781903
107,NI.N,2012-12-31T00:00:00Z,2.97889946175478,7709805434.6,9.78074951
108,NI.N,2013-01-31T00:00:00Z,9.56207353046046,8372681434.2,10.62168177
109,NI.N,2013-02-28T00:00:00Z,4.43179764618429,8619909483.6,10.8849643
110,NI.N,2013-03-28T00:00:00Z,5.92057761597948,9148062395.34,11.52941706
111,NI.N,2013-04-30T00:00:00Z,5.55316720463488,9588896518.32,12.07563007
112,NI.N,2013-05-31T00:00:00Z,-6.5082980810214,8964822550.32,11.28971207
113,NI.N,2013-06-28T00:00:00Z,-0.45185957566426,8936739221.76,11.25434576
114,NI.N,2013-07-31T00:00:00Z,8.13292543524708,9602484080.64,12.07170048
115,NI.N,2013-08-30T00:00:00Z,-4.75260416431712,9146116022.12,11.49798034
116,NI.N,2013-09-30T00:00:00Z,5.5707450440013,9655622827.17999,12.13850351
117,NI.N,2013-10-31T00:00:00Z,2.8379264917253,9875053482.88,12.38606768
118,NI.N,2013-11-29T00:00:00Z,-0.252365931283482,9906382967.28,12.42536358
119,NI.N,2013-12-31T00:00:00Z,3.98481973367939,10301134470.72,12.92049192
120,NI.N,2014-01-31T00:00:00Z,4.53163017134135,10767943788.2799,13.50600083
121,NI.N,2014-02-28T00:00:00Z,2.62682755054218,10933180756.92,13.68283238
122,NI.N,2014-03-31T00:00:00Z,2.03905801229387,11183372169.75,13.96183327
123,NI.N,2014-04-30T00:00:00Z,3.45531546872986,11436327264.64,14.27227088
124,NI.N,2014-05-30T00:00:00Z,2.89096916121316,11766947959.24,14.68487783
125,NI.N,2014-06-30T00:00:00Z,5.27160824229806,12387255357.68,15.45900706
126,NI.N,2014-07-31T00:00:00Z,-3.57862281434226,11881187515.2,14.80669512
127,NI.N,2014-08-29T00:00:00Z,5.28131634849707,12508670613.8,15.58868353
128,NI.N,2014-09-30T00:00:00Z,3.30224350745116,12921737377.1999,16.10345982
129,NI.N,2014-10-31T00:00:00Z,3.27659486629917,13278334681.56,16.52785554
130,NI.N,2014-11-28T00:00:00Z,-1.25088506105329,13208880719.84,16.44140456
131,NI.N,2014-12-31T00:00:00Z,1.386233268943,13406307398.82,16.66932078
132,NI.N,2015-01-30T00:00:00Z,1.9801980216102,13671778832.46,16.99940634
133,NI.N,2015-02-27T00:00:00Z,0.157633669198254,13568653873.39,16.86187069
134,NI.N,2015-03-31T00:00:00Z,2.91307387668052,14010106876.8,17.35306944
135,NI.N,2015-04-30T00:00:00Z,-1.14342436899296,13780543815.48,17.06227978
136,NI.N,2015-05-29T00:00:00Z,8.65960386849776,14973884320.92,18.53980562
137,NI.N,2015-06-30T00:00:00Z,-3.37007206372121,14469253628.46,17.91500081
138,NI.N,2015-07-31T00:00:00Z,-1.65325355201018,5549820566.94,17.46
139,NI.N,2015-08-31T00:00:00Z,-3.8373424981699,5336854943.80999,16.79
140,NI.N,2015-09-30T00:00:00Z,8.73388042181282,5896287028.45,18.55
141,NI.N,2015-10-30T00:00:00Z,4.12661407815611,6105741724.8,19.16
142,NI.N,2015-11-30T00:00:00Z,0.156576201961522,6115301863.2,19.19
143,NI.N,2015-12-31T00:00:00Z,1.66753517645948,6217276672.8,19.51
144,NI.N,2016-01-29T00:00:00Z,7.68836493832312,6695283592.8,21.01
145,NI.N,2016-02-29T00:00:00Z,2.98593072767126,6868053176.64,21.48
146,NI.N,2016-03-31T00:00:00Z,9.6834264420619,7556210437.79999,23.56
147,NI.N,2016-04-29T00:00:00Z,-2.23806657080377,7302275163.51,22.71
148,NI.N,2016-05-31T00:00:00Z,5.06384852513038,7672051316.66,23.86
149,NI.N,2016-06-30T00:00:00Z,9.95024875561437,8527359636.12,26.52
150,NI.N,2016-07-29T00:00:00Z,-2.61577620267438,8267275773.08,25.66
151,NI.N,2016-08-31T00:00:00Z,-6.7030397512267,7713116991.72,23.94
152,NI.N,2016-09-30T00:00:00Z,1.04777870951873,7767888499.17999,24.11
153,NI.N,2016-10-31T00:00:00Z,-2.81739905153214,7506880646.5,23.26
154,NI.N,2016-11-30T00:00:00Z,-2.61873058344202,7080866783.5,21.94
155,NI.N,2016-12-30T00:00:00Z,0.911577030196264,7145414338.5,22.14
156,NI.N,2017-01-31T00:00:00Z,1.03884372395697,7219644026.75,22.37
157,NI.N,2017-02-28T00:00:00Z,9.39014836288907,7733589580.11,23.91
158,NI.N,2017-03-31T00:00:00Z,-0.501882056764891,7700916209.21999,23.79
159,NI.N,2017-04-28T00:00:00Z,3.54456256388129,7873176471.75,24.25
160,NI.N,2017-05-31T00:00:00Z,7.50515463805273,8464070540.97,26.07
161,NI.N,2017-06-30T00:00:00Z,-1.78156467938805,8233556920.55999,25.36
162,NI.N,2017-07-31T00:00:00Z,3.44427838815953,8492181425.24,26.06
163,NI.N,2017-08-31T00:00:00Z,3.10821181885692,8756136411.98,26.87
164,NI.N,2017-09-29T00:00:00Z,-4.90523968760235,8339022358.86,25.59
165,NI.N,2017-10-31T00:00:00Z,3.73505275525723,8881249684.41,26.37
166,NI.N,2017-11-30T00:00:00Z,4.87619047584074,9271930368.29,27.53
167,NI.N,2017-12-29T00:00:00Z,-6.75626589344736,8645494099.31,25.67
168,NI.N,2018-01-31T00:00:00Z,-3.85664199407314,8312068343.24,24.68
169,NI.N,2018-02-28T00:00:00Z,-4.7739961386029,7804312428.50999,23.13
170,NI.N,2018-03-29T00:00:00Z,3.37224383813495,8071227328.65,23.91
171,NI.N,2018-04-30T00:00:00Z,2.81909363126458,8237414990.88,24.39
172,NI.N,2018-05-31T00:00:00Z,3.73103731124422,9177804066.2,25.3
173,NI.N,2018-06-29T00:00:00Z,3.83247728264169,9533307939.12,26.28
174,NI.N,2018-07-31T00:00:00Z,0.374762398798545,9504300413.3,26.18
175,NI.N,2018-08-31T00:00:00Z,3.3995416342846,9827403062.95,27.07
176,NI.N,2018-09-28T00:00:00Z,-8.21362799316625,9046874190.2,24.92
177,NI.N,2018-10-31T00:00:00Z,2.53243144675637,9212984288.64,25.36
178,NI.N,2018-11-30T00:00:00Z,2.0865533235912,9598069594.08,26.42
179,NI.N,2018-12-31T00:00:00Z,-4.04996215063643,9429271657.65,25.35
180,NI.N,2019-01-31T00:00:00Z,7.61341222929277,10160697888.0,27.28
181,NI.N,2019-02-28T00:00:00Z,3.79156082894503,10049897967.7,26.98
182,NI.N,2019-03-29T00:00:00Z,6.226834690422,10689297243.34,28.66
183,NI.N,2019-04-30T00:00:00Z,-2.36451269158718,10364806618.2,27.78
184,NI.N,2019-05-31T00:00:00Z,0.251979842055672,10390923841.5,27.85
185,NI.N,2019-06-28T00:00:00Z,4.53720508032505,10745371872.0,28.8
186,NI.N,2019-07-31T00:00:00Z,3.7873046715575,11084679466.53,29.69
187,NI.N,2019-08-30T00:00:00Z,-0.471539239176488,11032410853.35,29.55
188,NI.N,2019-09-30T00:00:00Z,1.25211505780514,11170549331.04,29.92
189,NI.N,2019-10-31T00:00:00Z,-5.60209510675073,10474166245.2799,28.04
190,NI.N,2019-11-29T00:00:00Z,-3.85314430747413,9880231711.4,26.45
191,NI.N,2019-12-31T00:00:00Z,5.25519849000571,10399457498.88,27.84
192,NI.N,2020-01-31T00:00:00Z,5.28017241624752,10948566784.92,29.31
193,NI.N,2020-02-28T00:00:00Z,-6.78305312976494,10328755662.96,27.02
194,NI.N,2020-03-31T00:00:00Z,-7.58697261233033,9555605571.71,24.97
195,NI.N,2020-04-30T00:00:00Z,-2.93957421741962,9612094741.92,25.11
196,NI.N,2020-05-29T00:00:00Z,-5.09757068881892,9122111417.76,23.83
197,NI.N,2020-06-30T00:00:00Z,-4.57406630181646,8704859993.27999,22.74
198,NI.N,2020-07-31T00:00:00Z,8.44176342559275,9364913279.1,24.45
199,NI.N,2020-08-31T00:00:00Z,-9.36605317112097,8487790522.08,22.16
200,NI.N,2020-09-30T00:00:00Z,-1.5659955265122,8426506836.0,22.0
201,NI.N,2020-10-30T00:00:00Z,5.36405210616782,8802384073.21,22.97
202,NI.N,2020-11-30T00:00:00Z,5.3548106225201,9273735070.6,24.2
203,NI.N,2020-12-31T00:00:00Z,-5.20661156924512,8790887707.42,22.94
204,NI.N,2021-01-29T00:00:00Z,-3.44376634678197,8488150074.95,22.15
205,NI.N,2021-02-26T00:00:00Z,-1.61072067614562,8464169757.6,21.6
206,NI.N,2021-03-31T00:00:00Z,11.6203703717952,9454251069.26,24.11
207,NI.N,2021-04-30T00:00:00Z,9.38816380367884,10205487536.92,26.02
208,NI.N,2021-05-28T00:00:00Z,-1.99846272205152,10001534673.0,25.5
209,NI.N,2021-06-30T00:00:00Z,-3.92156862748275,9609317627.0,24.5
210,NI.N,2021-07-30T00:00:00Z,1.98467768211039,9720005137.36999,24.77
211,NI.N,2021-08-31T00:00:00Z,-0.484457005447503,9672915891.65,24.65
212,NI.N,2021-09-30T00:00:00Z,-2.14054927232286,9508103531.63,24.23
213,NI.N,2021-10-29T00:00:00Z,2.72352810136181,9688024430.93,24.67
214,NI.N,2021-11-30T00:00:00Z,-0.648561007748361,9625191682.29,24.51
215,NI.N,2021-12-31T00:00:00Z,12.6478988150826,10842576187.19,27.61
216,NI.N,2022-01-31T00:00:00Z,5.68634552472889,11459122533.22,29.18
217,NI.N,2022-02-28T00:00:00Z,-0.354824878699611,11727788339.3,28.93
218,NI.N,2022-03-31T00:00:00Z,9.9204977544471,12902354174.4,31.8
219,NI.N,2022-04-29T00:00:00Z,-7.15706623199601,11816840992.32,29.12
220,NI.N,2022-05-31T00:00:00Z,8.00137362810154,12762350590.9499,31.45
221,NI.N,2022-06-30T00:00:00Z,-7.14735516156576,11966986293.39,29.49
222,NI.N,2022-07-29T00:00:00Z,3.89518574872172,12340971169.5999,30.4
223,NI.N,2022-08-31T00:00:00Z,-2.92763157903676,11979673000.49,29.51
224,NI.N,2022-09-30T00:00:00Z,-15.2992602550345,10225956044.81,25.19
225,NI.N,2022-10-31T00:00:00Z,2.91061781355249,10433591245.98,25.69
226,NI.N,2022-11-30T00:00:00Z,7.9181151042093,11347393515.48,27.94
227,NI.N,2022-12-30T00:00:00Z,-1.86113099434525,11136203657.64,27.42
228,NI.N,2023-01-31T00:00:00Z,1.20350109308054,11270227990.5,27.75
229,NI.N,2023-02-28T00:00:00Z,0.586725338798955,11315092903.92,27.43
230,NI.N,2023-03-31T00:00:00Z,1.9321910315836,11546994586.44,27.96
231,NI.N,2023-04-28T00:00:00Z,3.1221692137817,11755779212.74,28.46
232,NI.N,2023-05-31T00:00:00Z,-5.51651440559319,11107269958.91,26.89
233,NI.N,2023-06-30T00:00:00Z,2.81954887248883,11297279039.65,27.35
234,NI.N,2023-07-31T00:00:00Z,2.7086318496012,11505013576.32,27.84
235,NI.N,2023-08-31T00:00:00Z,-3.87931034322212,11058698394.48,26.76
236,NI.N,2023-09-29T00:00:00Z,-7.73831775531844,10199128414.64,24.68
237,NI.N,2023-10-31T00:00:00Z,2.95947362097015,10401532495.56,25.16
238,NI.N,2023-11-30T00:00:00Z,2.07006369274847,10599971907.24,25.64
239,NI.N,2023-12-29T00:00:00Z,3.54914196529812,10976179958.55,26.55
240,NI.N,2024-01-31T00:00:00Z,-2.18455743927325,10736399002.77,25.97
241,NI.N,2024-02-29T00:00:00Z,0.918979372714346,11662489225.74,26.06
242,NI.N,2024-03-28T00:00:00Z,6.13967766758354,12396876567.18,27.66
243,NI.N,2024-04-30T00:00:00Z,1.67975441702588,12489786716.68,27.86
244,NI.N,2024-05-31T00:00:00Z,4.30725054038379,13027753122.2799,29.06
245,NI.N,2024-06-28T00:00:00Z,2.96640457558925,12915676787.7799,28.81
246,NI.N,2024-07-31T00:00:00Z,9.38910100659498,14015932406.25,31.25
247,NI.N,2024-08-30T00:00:00Z,5.79200000000004,14827735211.22,33.06
248,NI.N,2024-09-30T00:00:00Z,4.80943738656985,15540865852.05,34.65
249,NI.N,2024-10-31T00:00:00Z,2.23665223665228,16411947635.88,35.16
250,NI.N,2024-11-29T00:00:00Z,9.24304962520166,17779609938.87,38.09
